model,well_id,rmse,mae,n_rows,fold
Extra Trees Optimized,9d072e4c,44.64327795439839,37.11591006508752,6798,2
Extra Trees Optimized,9d3ec64c,118.04412703783606,99.68341198923653,4937,5
Extra Trees Optimized,9d4272e3,15.952302761853142,14.034162922075906,5771,3
Extra Trees Optimized,9d5e14d4,8.568729242790106,6.887269160834567,6565,3
Extra Trees Optimized,9da441ba,32.64142695558083,17.482551058646543,7283,2
Extra Trees Optimized,9dede370,28.531372148295517,22.49945400891708,8057,5
Extra Trees Optimized,9def2eb2,37.58715432404564,34.94430279398531,7750,1
Extra Trees Optimized,9df1b1f9,99.9942319305467,96.06162169999,6444,3
Extra Trees Optimized,9dfff011,55.649738332396474,46.438393015018775,6067,1
Extra Trees Optimized,9e3e364d,178.4455989080861,166.86423088226985,5809,2
Extra Trees Optimized,9efc812e,10.039698730664698,8.831701612956556,6100,2
Extra Trees Optimized,9f0c7bae,3.4047827072574224,2.8589328497627218,4040,5
Extra Trees Optimized,9ffce529,5.5062107169407515,4.809224260678129,6675,3
Extra Trees Optimized,a0383629,33.68409665107736,30.651666771410685,7687,3
Extra Trees Optimized,a056d01e,8.242541354891241,7.101260367804117,8292,2
Extra Trees Optimized,a08d9e63,23.676621976916785,19.11841504649622,5199,4
Extra Trees Optimized,a0b83014,57.82965060251232,46.162257919599476,6873,5
Extra Trees Optimized,a0e92ed6,206.44253783357817,164.0271387996251,6446,1
Extra Trees Optimized,a15bc102,12.552069900058376,9.773423779267802,5124,1
Extra Trees Optimized,a247e7cf,5.033089844893808,4.135404498868054,7237,4
Extra Trees Optimized,a2e8e7f6,19.47570310216368,17.116565254693988,5812,2
Extra Trees Optimized,a3518960,31.38708159642101,23.29228814940683,6992,4
Extra Trees Optimized,a3f71395,37.43536914919737,19.10037478534149,7040,5
Extra Trees Optimized,a4719920,13.726751991186125,10.699117632140261,7495,5
Extra Trees Optimized,a48640d9,10.484528540567577,9.225814129751415,6586,5
Extra Trees Optimized,a4cdbb0f,8.06487099890814,6.163302394927617,6759,1
Extra Trees Optimized,a4f989c2,10.485627093960018,7.889605266221655,7024,4
Extra Trees Optimized,a5aa7973,43.60891677094845,34.038125276079846,6449,2
Extra Trees Optimized,a5e6f7dc,106.86011200044825,83.59361436101644,7331,5
Extra Trees Optimized,a612d5a0,10.69836634609514,8.037190362676148,7160,4
Extra Trees Optimized,a622ce4d,14.022644253850823,11.490912433371152,8047,4
Extra Trees Optimized,a645da9a,82.24296034382667,64.3997258140621,6766,3
Extra Trees Optimized,a692b17e,12.031671673329702,9.535448400696046,5409,4
Extra Trees Optimized,a6b8ac67,6.330045812974667,5.152842853301052,7017,1
Extra Trees Optimized,a6ed2eff,14.709076113733312,12.853918818717272,7054,2
Extra Trees Optimized,a6f967fb,108.59910579805313,102.23850584165983,7032,3
Extra Trees Optimized,a76db406,20.945923792071895,17.594638095469858,6451,3
Extra Trees Optimized,a7744f5b,3.2694897518942923,2.3819896815409694,6017,5
Extra Trees Optimized,a783cc24,30.27428071480115,17.653211246477692,3275,5
Extra Trees Optimized,a79fd2e7,45.4896734484942,23.458985389932252,6327,5
Extra Trees Optimized,a7fc3e6b,53.1507429319092,43.378501675687886,6378,1
Extra Trees Optimized,a85bb86f,8.484844036438757,6.647441256625211,5100,5
Extra Trees Optimized,a85e4bc3,8.14249363982382,7.049938945481972,5993,2
Extra Trees Optimized,a87433c9,58.864812612204744,44.750373283365434,7460,5
Extra Trees Optimized,a8ed028a,36.184476292669984,32.75794737761729,7310,3
Extra Trees Optimized,a959858c,50.01649797206574,35.923449105512866,5770,4
Extra Trees Optimized,a9c9b150,12.418146010413471,10.806053023725656,5826,4
Extra Trees Optimized,aa95015b,8.044650724768797,6.574045243981009,5761,3
Extra Trees Optimized,aaaf3c03,237.24015664438573,132.98960623063363,4728,5
Extra Trees Optimized,aaeffccb,8.10350881997612,6.383444260511133,4586,3
Extra Trees Optimized,ab112491,245.8590722290975,209.90492432477262,7178,2
Extra Trees Optimized,ab18d3fc,95.81100346370908,44.991575853417366,7337,3
Extra Trees Optimized,ab3ced07,7.885170418830426,6.072279960395385,6008,1
Extra Trees Optimized,ab6fe95d,23.514783231981717,8.495554416839388,7424,3
Extra Trees Optimized,ab94878e,14.221074419067712,9.879096265839562,7652,4
Extra Trees Optimized,abf460d2,2.4590620064544066,1.9500151908489873,4763,3
Extra Trees Optimized,ac6f01d5,85.90929281651418,73.32441444119863,6729,4
Extra Trees Optimized,ad2133a8,8.061787463742217,6.907013660401617,7187,2
Extra Trees Optimized,add9c322,28.780573076259962,21.866056504462804,5519,4
Extra Trees Optimized,ae069086,4.800148752699158,3.5324333414813016,6741,5
Extra Trees Optimized,ae0784a8,122.07584106004653,111.11755428164453,9171,3
Extra Trees Optimized,ae35f33a,64.89235150094339,57.002306577655574,6469,5
Extra Trees Optimized,ae8959c3,39.624065833457735,28.129815963840564,6645,2
Extra Trees Optimized,aed44918,85.75641583588568,85.13543872017256,4020,5
Extra Trees Optimized,aee6393a,20.182535226563886,14.12734549417719,7146,5
Extra Trees Optimized,af7a59ce,34.67191924653292,26.215964776309374,4330,5
Extra Trees Optimized,aff4e561,5.716995941215796,4.875254754912449,7723,3
Extra Trees Optimized,b04b58a3,43.591856020642396,29.991131420527196,5229,5
Extra Trees Optimized,b0d42b0d,128.1114834959177,117.75073933401717,6357,1
Extra Trees Optimized,b0f53bf4,276.19827950488957,231.92656800734153,4202,3
Extra Trees Optimized,b19b0395,11.077759871849992,9.156677503051922,7196,3
Extra Trees Optimized,b1efb8a4,22.402441940601296,18.375279845102376,7562,3
Extra Trees Optimized,b32902c0,7.59715701450998,5.897261756090333,5737,2
Extra Trees Optimized,b32e4903,23.563584493497796,16.061869670531877,7420,3
Extra Trees Optimized,b3388334,90.4585637749253,50.17193458807447,7807,4
Extra Trees Optimized,b37fd114,21.862814994128986,18.958215333357174,9786,4
Extra Trees Optimized,b38e3116,6.380478801704113,4.7383358244885345,7954,1
Extra Trees Optimized,b4d8dd4f,28.14938171640911,16.116803302593333,5909,3
Extra Trees Optimized,b4f37e6e,9.027352556063988,5.715629234010516,4499,4
Extra Trees Optimized,b56bc0aa,6.323070589787733,5.124672192868312,7431,4
Extra Trees Optimized,b585b4fa,21.282860253194347,18.131203527200295,5999,3
Extra Trees Optimized,b5aa9634,4.441613281133634,3.730513878759798,8747,5
Extra Trees Optimized,b7974e66,8.24256825906597,6.817893596926518,7170,4
Extra Trees Optimized,b7cdcecb,8.865012603556103,6.237390878028533,7620,2
Extra Trees Optimized,b7fea9ef,71.20645703550761,42.72423646374178,5575,5
Extra Trees Optimized,b85f7b06,321.78108355805796,296.9397160048432,5453,4
Extra Trees Optimized,b881d27e,5.788638979049512,3.300960260818133,5442,3
Extra Trees Optimized,b8c49c1a,13.508305123653246,10.126512996577103,6254,2
Extra Trees Optimized,b95e7121,13.959848622383008,11.701311513667559,7492,3
Extra Trees Optimized,b977be4a,48.87796169915053,21.226541353218288,7495,2
Extra Trees Optimized,ba48188d,32.62462053715868,22.34665148689467,5534,3
Extra Trees Optimized,bb2cdd83,11.318526688132263,9.311874443583372,5665,3
Extra Trees Optimized,bb337fa0,55.93648601367376,46.72752767668643,8216,1
Extra Trees Optimized,bb682ebd,47.963049710810665,33.67196904007877,5931,2
Extra Trees Optimized,bc4381e2,8.850343724150946,6.868649385700916,6885,2
Extra Trees Optimized,bcebcc5f,3.492096099804205,2.7629307711262805,7889,3
Extra Trees Optimized,bd2c2f34,20.23563099539227,17.08211954525236,11621,4
Extra Trees Optimized,bd4ae5da,47.671662567378036,30.240289572372372,6905,4
Extra Trees Optimized,bd6f0e19,6.911349446501881,5.72548186191565,6979,3
Extra Trees Optimized,bd8f847e,9.568759650761349,7.633305956978309,6161,2
Extra Trees Optimized,be063506,48.24297898334868,19.794384330904855,6539,5
Extra Trees Optimized,be35c8f2,98.19879041951313,85.58424460377651,5898,2
Extra Trees Optimized,be83e781,26.79281341866196,22.903673247054204,4776,2
Extra Trees Optimized,beda8696,3.283977541430506,2.3075947653098203,7868,1
Extra Trees Optimized,bf39bc20,3.066041366118672,2.4769464825685605,5047,5
Extra Trees Optimized,bf70b410,13.737991576624962,10.72264968105303,8000,3
Extra Trees Optimized,bffe3082,354.1196899057692,340.34783685709147,7186,5
Extra Trees Optimized,c03b9305,30.36737033390143,23.748476133349723,6067,5
Extra Trees Optimized,c03d4aed,8.063750060132813,6.278147251863559,6375,2
Extra Trees Optimized,c03fba65,33.002684527211265,28.216355268699857,5669,4
Extra Trees Optimized,c07fd0cd,17.756083277135048,15.547744250589176,6035,4
Extra Trees Optimized,c1708b88,84.36541872272446,72.07080336488191,7960,5
Extra Trees Optimized,c1d046f4,20.051323581237,16.994063286001417,6917,2
Extra Trees Optimized,c2717d4f,28.995080555845426,23.29463414179208,6682,2
Extra Trees Optimized,c2c4db09,20.8316359639394,8.002342017498922,7851,4
Extra Trees Optimized,c2c6fc71,84.90469607095203,60.071353441473015,8840,2
Extra Trees Optimized,c36625df,178.64066922344622,149.66853462677693,6386,5
Extra Trees Optimized,c3957531,57.900358745316346,41.798906412616105,7254,5
Extra Trees Optimized,c42fe306,14.660052989717341,10.56850799099628,7023,5
Extra Trees Optimized,c43812e2,22.484505564247463,20.39627430854007,7293,4
Extra Trees Optimized,c472c0b5,18.39525543709998,13.928127356098791,4867,5
Extra Trees Optimized,c47e0767,8.559633058477734,5.573302462982001,6099,1
Extra Trees Optimized,c50b42f6,9.756046591896087,7.079925983102327,7920,2
Extra Trees Optimized,c593337f,143.71158185567896,138.409691417844,7118,3
Extra Trees Optimized,c59b6c4a,11.329302525755168,9.377007199479245,7460,5
Extra Trees Optimized,c66be2b8,137.50789971929058,109.9815785527874,6207,5
Extra Trees Optimized,c6797dd7,6.381339318626971,5.1593892206001,6281,2
Extra Trees Optimized,c6b782a4,13.982643003607686,11.685247058908539,6675,4
Extra Trees Optimized,c6c96179,53.43212166760085,45.18269176704478,5813,1
Extra Trees Optimized,c70c0e01,22.345772425196095,18.05332742109141,6057,2
Extra Trees Optimized,c84c65be,91.77543823514318,68.81779247109026,10243,1
Extra Trees Optimized,c8d9680c,338.5728341332601,295.71285112951847,7741,2
Extra Trees Optimized,c908edd0,16.719731943082106,14.299291148869505,6751,2
Extra Trees Optimized,c9578d27,10.647213628764469,9.10287261293478,6202,5
Extra Trees Optimized,c96c018a,25.01286448096383,11.829996363795246,7679,4
Extra Trees Optimized,c99f9fae,98.22561901651335,82.75600591393594,8394,4
Extra Trees Optimized,c9e6734f,29.588103073938633,26.122270436909904,6388,5
Extra Trees Optimized,c9e980e8,200.27594458504933,149.95477843943638,6262,3
Extra Trees Optimized,c9fedcf3,23.267634711502826,20.696633652473924,5210,3
Extra Trees Optimized,cad13e8f,4.6557149623514915,3.5816668559968274,6866,3
Extra Trees Optimized,cb34231f,25.292674301842844,20.5307620769931,7510,1
Extra Trees Optimized,cb879f40,320.4206672504658,291.05625468340526,7904,4
Extra Trees Optimized,cbb406b5,187.15648010328,153.51051484377652,8135,1
Extra Trees Optimized,cbe51de1,542.8958358935424,490.65115267521986,5362,2
Extra Trees Optimized,cbe62450,335.23148807293234,302.47301898016605,7858,4
Extra Trees Optimized,cc08aa63,7.541325600922298,5.475996359444206,5018,4
Extra Trees Optimized,cc8a1d57,12.056200056231525,10.345665006266012,8321,2
Extra Trees Optimized,ccedb12b,4.18600229388428,3.5873984024184247,6427,2
Extra Trees Optimized,cd7f1687,11.72725728446117,10.039810520556102,5981,3
Extra Trees Optimized,cda7eb37,6.148085656923142,3.7371249086065825,7620,3
Extra Trees Optimized,cdc31d65,25.370253612416946,19.279814391871547,6608,1
Extra Trees Optimized,cdc60a53,3.6859181311595726,3.1189295913804527,7631,5
Extra Trees Optimized,ce55ba43,48.91156255233956,41.986955417304266,5658,1
Extra Trees Optimized,ce8399b7,28.36227283580102,22.934454569995363,3548,1
Extra Trees Optimized,cf50c9d1,11.906441976022986,8.3144322187128,6634,3
Extra Trees Optimized,d00e7eb9,112.28863202294238,91.87267505576844,7321,4
Extra Trees Optimized,d011f41b,3.2268792926114576,2.468358542433026,3906,1
Extra Trees Optimized,d07aed8f,114.82568518332869,102.86317604522954,4709,3
Extra Trees Optimized,d085e611,17.713384654146854,13.748095813554109,7852,3
Extra Trees Optimized,d0a0e7b5,27.938542369984585,15.52684236525459,5423,4
Extra Trees Optimized,d0a43760,34.093317240960225,27.912793251698414,5502,4
Extra Trees Optimized,d0cb63ae,6.152322050008228,4.860721265376203,6859,3
Extra Trees Optimized,d114d9c2,2.966166522688782,2.074022970199455,7543,2
Extra Trees Optimized,d1457cc5,11.579390592342309,8.480424633409454,8443,1
Extra Trees Optimized,d1ecf309,60.854229932904495,42.4571153571286,7864,2
Extra Trees Optimized,d1ee630d,35.62291085653819,32.50386529453592,7879,5
Extra Trees Optimized,d217e0c5,11.03031721152156,9.589381414710772,5713,5
Extra Trees Optimized,d24ff243,7.70276101328085,5.887540284431655,7116,3
Extra Trees Optimized,d273674e,21.68702162647113,16.210202008371287,5738,3
Extra Trees Optimized,d2f3b1ab,19.402356298877653,14.43558476714992,7018,3
Extra Trees Optimized,d3df146b,17.915238539060894,16.690213517823114,7252,5
Extra Trees Optimized,d40f61d5,3.3579102993178522,2.697145413069992,5880,1
Extra Trees Optimized,d41beaf2,16.11060085224319,13.820316467739625,6592,4
Extra Trees Optimized,d463e527,63.69772708370511,56.783799939518,6991,1
Extra Trees Optimized,d4f60a28,7.19469205580671,4.600954076467161,6435,5
Extra Trees Optimized,d50c649a,20.9532008222837,17.388404446135187,6548,2
Extra Trees Optimized,d543916f,34.51950147527199,24.930205696721213,6281,5
Extra Trees Optimized,d5df0ff5,99.49594306070476,59.92162217091808,5490,2
Extra Trees Optimized,d60430e6,235.33573510428917,209.55390579933913,4176,2
Extra Trees Optimized,d63196fe,3.5274388183197645,2.8302440883096467,5881,5
Extra Trees Optimized,d6c320d9,19.411103130783296,14.378276872064376,6946,5
Extra Trees Optimized,d6dd7330,7.212848928612225,5.835994559033544,7660,2
Extra Trees Optimized,d7ba4f9d,28.005575125633,24.217284083416384,7771,5
Extra Trees Optimized,d7eb0be8,18.404739154671443,15.47386966769406,7208,2
Extra Trees Optimized,d84b621b,14.058779497940861,9.464626310604466,5746,5
Extra Trees Optimized,d90aa14c,109.21401563698949,82.44121848025806,12141,1
Extra Trees Optimized,d924e971,139.4043362316861,106.23161553233084,5308,1
Extra Trees Optimized,d9ae59b2,91.18412540211446,75.94870337149099,5150,4
Extra Trees Optimized,d9d6d94d,12.274102846657184,10.999836655093995,6660,3
Extra Trees Optimized,d9eca87b,11.27076843184494,9.107119392265263,7932,3
Extra Trees Optimized,da2d4d7c,40.32741284883277,38.145084720907256,3567,2
Extra Trees Optimized,da3bfe4e,11.996331791284177,8.50680804306357,7107,2
Extra Trees Optimized,da3cf798,35.53783651544,27.2118430079933,7591,1
Extra Trees Optimized,da940160,11.667911524110224,8.65375198173421,6792,5
Extra Trees Optimized,dafc88c3,9.417373712603416,7.257241276148494,7187,1
Extra Trees Optimized,dbee6c86,8.994720593222466,7.3047266587369215,9114,4
Extra Trees Optimized,dc5fbe29,10.499358002716292,6.678649041857233,6555,1
Extra Trees Optimized,dc7da28f,4.00463504085062,2.6318550499805897,6672,5
Extra Trees Optimized,dc7f9757,22.14328722581852,19.325951451312537,6203,3
Extra Trees Optimized,dd168de0,137.41043635960935,116.89918208220423,5095,2
Extra Trees Optimized,dd64382d,7.939921768139506,6.004702162051741,5058,3
Extra Trees Optimized,dd6bc5b2,15.403145657794212,11.319224887708792,5764,2
Extra Trees Optimized,dd7d638e,4.899450196939615,3.7354532441477253,6046,1
Extra Trees Optimized,ddc790ff,95.41036118502689,88.68914481798694,6468,4
Extra Trees Optimized,df71d1ff,53.845172183110705,26.495262433377953,7879,5
Extra Trees Optimized,df73b8f3,32.83786784667432,28.26393149298102,7150,1
Extra Trees Optimized,df8290be,18.210432945542827,14.534183328948366,5675,2
Extra Trees Optimized,e0079ed1,74.71818677331237,65.65240184073637,5257,3
Extra Trees Optimized,e03b45fd,16.492559815625047,12.60550864189226,7083,1
Extra Trees Optimized,e0f36d98,29.621599089124377,26.554100046459798,6714,4
Extra Trees Optimized,e149204f,2.445912823915611,1.76151850765013,7549,5
Extra Trees Optimized,e14d641e,19.865674340130724,17.017725523625806,4978,4
Extra Trees Optimized,e161bd0c,27.57069457090125,19.843696664568913,4813,5
Extra Trees Optimized,e201fd6d,25.37446610637998,19.901414303213087,6912,1
Extra Trees Optimized,e25f1537,88.65496076663501,73.42221436897216,5018,1
Extra Trees Optimized,e2fc7745,79.35740192736958,42.58624472120791,5343,3
Extra Trees Optimized,e32da4ec,73.42854998576027,52.54749542235207,6148,1
Extra Trees Optimized,e3b34f5b,144.91561119509547,122.45806558556554,7293,3
Extra Trees Optimized,e45a2a62,13.312483844039917,10.740501137198985,6697,3
Extra Trees Optimized,e46f4ef4,98.515951170231,88.40193758475831,8930,4
Extra Trees Optimized,e4726608,11.221934285900145,8.237282583805184,6268,4
Extra Trees Optimized,e5864244,15.063242615613534,10.527199988615957,6037,4
Extra Trees Optimized,e5c92e59,24.406133234656483,16.149528731918632,5927,1
Extra Trees Optimized,e5ff9fd2,332.2633059851116,315.6301633062311,4198,1
Extra Trees Optimized,e6c55748,10.356920058468726,8.73211243248626,5959,1
Extra Trees Optimized,e730c32b,328.8941447133172,309.867213670186,6469,4
Extra Trees Optimized,e737965a,116.23057751643536,97.23593640468997,7694,3
Extra Trees Optimized,e748dd88,12.366925297886503,5.160296792927013,6264,1
Extra Trees Optimized,e7818f7a,146.6021090346055,80.49345971816619,6829,5
Extra Trees Optimized,e7c36e81,5.044931894394421,4.0832747345763005,5655,2
Extra Trees Optimized,e7d0c1de,27.23394962687407,21.954631940625525,6455,3
Extra Trees Optimized,e85074c5,15.936293254734535,13.451361256777254,7236,3
Extra Trees Optimized,e97032ad,12.386418602464854,9.423565538566853,5654,3
Extra Trees Optimized,e9949a23,4.447340826555944,3.3590507202857327,6407,3
Extra Trees Optimized,ea0b99b7,372.7316991504113,369.04114745266827,10939,2
Extra Trees Optimized,ea3a0e38,10.998583980220152,8.30827522743469,11794,3
Extra Trees Optimized,ea41324e,9.340818194923356,6.819582227296813,6839,5
Extra Trees Optimized,eabc711b,64.2371653034653,47.6036032084448,7314,4
Extra Trees Optimized,eac10e86,12.09337009712567,10.343015475561737,7501,4
