well_id,n_typewell_rows,n_horizontal_rows,n_known_rows,n_prediction_rows,prediction_fraction,prediction_md_start,prediction_md_end,prediction_md_horizon,known_tvt_min,known_tvt_max,known_tvt_range,last_known_tvt,prediction_tvt_min,prediction_tvt_max,prediction_tvt_range,prediction_tvt_std,prediction_tvt_change,prediction_gr_mean,prediction_gr_std,prediction_gr_range,prediction_gr_missing_fraction,typewell_tvt_min,typewell_tvt_max,typewell_tvt_range,typewell_gr_mean,typewell_gr_std,gr_mean_difference,formation_marker_count,formation_marker_coverage,Bias_Formation_Marker_Baseline,Bias_Last_Known_TVT,Bias_Linear_Extrapolation_10,Bias_Linear_Extrapolation_100,Bias_Linear_Extrapolation_50,Bias_Z_to_TVT_Linear_Model,MAE_Formation_Marker_Baseline,MAE_Last_Known_TVT,MAE_Linear_Extrapolation_10,MAE_Linear_Extrapolation_100,MAE_Linear_Extrapolation_50,MAE_Z_to_TVT_Linear_Model,RMSE_Formation_Marker_Baseline,RMSE_Last_Known_TVT,RMSE_Linear_Extrapolation_10,RMSE_Linear_Extrapolation_100,RMSE_Linear_Extrapolation_50,RMSE_Z_to_TVT_Linear_Model,best_baseline_rmse,best_baseline_model,difficulty_group
9def2eb2_,1758,7750,1747,6003,0.7745806451612903,12737.0,18739.0,6002.0,10725.68,11438.84,713.1599999999999,11437.97,11424.52,11450.35,25.829999999999927,6.703037157625423,12.380000000001019,82.7511398243752,12.839494168353278,106.05076521819672,0.12377144760952857,10713.45,11591.95,878.5,82.01411262798635,30.111703779042102,0.7370271963888513,36018,1.0,1120.6023239548406,-2.7733349991678984,27.24666500144456,12.157043998712695,25.165086129149238,105.42276571512312,1120.6023239548406,6.059152090621723,28.193451608110173,14.06996514270306,26.220922953441654,105.42276571512312,1280.6536015257504,7.253592864593499,33.3480955936454,16.708631170489667,31.00155550800153,120.0493048484419,7.253592864593499,RMSE_Last_Known_TVT,Moderate
9df1b1f9_,4157,6444,1743,4701,0.7295158286778398,13385.0,18085.0,4700.0,11130.28,12019.86,889.5799999999999,11989.71,11986.47,12009.86,23.390000000001237,4.3025126242574725,9.7400000000016,94.4922373668256,12.145972153215284,74.75741240707995,0.6855988087640927,11117.95,12156.95,1039.0,85.4931104161655,29.35912176838989,8.999126950660099,28206,1.0,594.307257463727,-11.834592639864876,-71.96319869942731,-87.50744922551081,-76.9536236122532,-126.6050802402061,594.307257463727,12.018255690279597,71.99034686261771,87.51701403968205,76.97428897991905,126.6050802402061,677.6203314110538,12.592269852167446,80.50965320937232,98.41072602577479,86.2546016598466,143.27572565816996,12.592269852167446,RMSE_Last_Known_TVT,Moderate
9dfff011_,2226,6067,1748,4319,0.7118839624196472,12520.0,16838.0,4318.0,10494.89,11419.15,924.2600000000002,11419.13,11409.83,11425.740000000002,15.910000000001673,4.752937396890937,5.040000000000873,91.70606323903701,10.553170182213135,75.95123238746041,0.3727714748784441,10482.42,11594.55,1112.1299999999992,88.54751572327045,31.6136132543266,3.158547515766557,21595,0.8333333333333334,325.5015311127884,0.9477541097466939,-2.19406407090134,15.178349969283667,4.922361552563068,-66.93253482207561,325.5015311127884,4.348791386894898,5.2427218837996055,15.178349969283667,5.047955917938219,66.93253482207561,368.81055452373715,4.8459695911212535,6.500275711099149,16.372349605283695,6.119386548129964,75.40252085694405,4.8459695911212535,RMSE_Last_Known_TVT,Easy
9e3e364d_,1316,5809,1519,4290,0.7385092098467895,12911.0,17200.0,4289.0,10892.48,11398.14,505.65999999999985,11394.6,11391.19,11412.27,21.079999999999927,3.516638053494143,17.670000000000073,89.28636649242128,8.916949680603697,57.63318880325891,0.5186480186480187,10880.31,11537.41,657.1000000000004,76.57950607902735,28.967557838593894,12.706860413393926,25740,1.0,411.01234361908763,-2.103268065267844,-20.827631701839316,-20.514915259993955,-22.83606134257707,109.40551143864262,411.01234361908763,2.8285454545453934,20.830935961216017,20.518666224013433,22.837063691040942,109.40551143864262,450.55157952357945,4.097267023631261,24.24181462796309,23.884207732916,26.540791491720558,117.60638449108662,4.097267023631261,RMSE_Last_Known_TVT,Easy
9efc812e_,2922,6100,1650,4450,0.7295081967213115,12390.0,16839.0,4449.0,10614.97,11188.44,573.4700000000012,11167.54,11154.23,11181.29,27.06000000000131,6.2534147470333465,-13.31000000000131,88.14585730243459,16.764934878535076,84.9597144361979,0.02292134831460674,10602.58,11331.96,729.3799999999992,76.05401779603011,27.390360371814545,12.091839506404483,26700,1.0,-182.0761879750452,-4.573833707864415,-46.2513791632092,-66.28541963642061,-55.469121823015534,35.11268845917218,182.0761879750452,6.872319101123316,46.28529115503311,66.28541963642061,55.46926550835493,35.11268845917218,183.65586741381065,7.747022854046375,53.350244327616544,76.37947796347966,63.93687109047602,35.93532303016535,7.747022854046375,RMSE_Last_Known_TVT,Moderate
9f0c7bae_,1101,4040,1498,2542,0.6292079207920792,14071.0,16612.0,2541.0,12444.08,12792.68,348.60000000000036,12791.0,12791.03,12803.68,12.649999999999636,3.7958669899825455,12.389999999999418,77.85464866003002,11.436364563666942,72.45390620846561,0.3202202989771833,12431.95,12981.95,550.0,70.4319800181653,20.19584928740558,7.422668641864718,15252,1.0,101.09873035253466,-6.92672698662486,-3.6901815321642606,-8.584521886099415,-14.085592532901968,35.81377754486218,101.09873035253466,6.92672698662486,4.109790859077137,8.584521886099415,14.085592532901968,35.81377754486218,110.74827689445385,7.898258335635161,4.964348573945434,9.619171585964077,15.654401292642934,38.177990225357576,4.964348573945434,RMSE_Linear_Extrapolation_10,Easy
9ffce529_,1501,6675,1463,5212,0.7808239700374532,13254.0,18465.0,5211.0,11465.3,12054.87,589.5700000000015,12054.09,12030.89,12062.28,31.390000000001237,9.407453765721728,-21.200000000000728,89.61222229198255,18.670914441946046,131.97724890449635,0.4113584036838066,11452.95,12202.95,750.0,82.05361758827448,29.706151639646354,7.55860470370807,31272,1.0,428.5527167014031,5.864410974673831,-20.200589025672237,-11.686960792436007,-15.787374619565584,-109.20626012716882,428.5527167014031,9.462730237912524,20.366544513002776,12.037980143774163,16.043117675345037,109.20626012716882,481.7124991901183,11.084878093703349,22.13890810126743,13.075112998685418,17.336546248716477,121.23495436185281,11.084878093703349,RMSE_Last_Known_TVT,Moderate
a0383629_,1790,7687,1855,5832,0.7586834916092103,12131.0,17962.0,5831.0,10484.11,11200.62,716.5100000000002,11200.62,11184.990000000002,11202.21,17.219999999997526,4.835618954609504,0.9399999999986903,81.09285787755225,9.214149282499811,63.599052000533234,0.546639231824417,10471.95,11366.45,894.5,81.37154189944134,27.986189588486393,0.2786840218890916,34992,1.0,1048.5196309280839,6.888660836763354,54.25969114090194,92.96627508819239,67.93699288953181,96.85445403763481,1048.5196309280839,7.13159636488389,54.25972923792132,92.96627508819239,67.93699288953181,96.85445403763481,1194.0913332517573,8.416225361246278,60.631733579129744,105.1861040567782,76.35694470513766,108.43421229587034,8.416225361246278,RMSE_Last_Known_TVT,Moderate
a056d01e_,1803,8292,1735,6557,0.7907621804148577,12626.0,19182.0,6556.0,10982.63,11730.37,747.7400000000016,11730.37,11705.46,11748.39,42.93000000000029,8.58470409230424,-24.910000000001673,88.09245964403539,14.288047094398605,115.31064613404939,0.2696355040414824,10970.45,11871.45,901.0,91.56259567387687,26.629335653430953,3.470136029841484,39342,1.0,150.53388491515037,-0.05269788012742951,67.31584757346567,123.45177664732775,110.6255580621913,110.36357429364001,179.51873206859443,5.70007930455993,67.31584757346567,123.45177664732775,110.6255580621913,110.36357429364001,216.36690677382668,8.584211201864289,78.75878610461797,143.36525328785567,128.58490404408528,124.08386812245665,8.584211201864289,RMSE_Last_Known_TVT,Moderate
a08d9e63_,1502,5199,1514,3685,0.7087901519522986,11986.0,15670.0,3684.0,10407.4,10999.19,591.7900000000009,10991.21,10989.91,11025.96,36.04999999999927,10.80591807661637,14.380000000001019,75.03815698848724,16.37939818772989,114.37645986366805,0.25590230664857533,10394.87,11145.28,750.4099999999999,73.16703728362184,25.970208842294664,1.8711197048654071,22110,1.0,689.8069953844022,-18.544713704207243,-85.22780461303951,-100.04932894572191,-91.64610289976436,80.92818751605827,689.8069953844022,18.582830393488052,85.22780668532273,100.04932894572191,91.64610308193762,80.92818751605827,765.4502519521997,21.46258569009769,93.26234696063781,110.17810866843251,100.57932936358142,88.35629086577192,21.46258569009769,RMSE_Last_Known_TVT,Difficult
a0b83014_,2180,6873,1838,5035,0.7325767495998836,12434.0,17468.0,5034.0,10460.94,11399.070000000002,938.130000000001,11396.69,11396.490000000002,11422.73,26.239999999997963,6.694078760526713,6.130000000001019,84.85234310541202,9.1815726812824,64.51139332182636,0.551142005958292,10448.44,11537.41,1088.9699999999993,95.57092201834861,33.39014814626232,10.718578912936593,30210,1.0,-302.4059685860846,-16.189314796424664,-62.73416328173729,-67.95041974690612,-71.06176425624555,72.66193213377731,302.4059685860846,16.19369215491523,62.73416388358497,67.95041974690612,71.06176425624555,72.66193213377731,302.86628178597823,17.51843897699374,68.76722440482129,74.7293082164735,78.28995089631155,79.08534702840745,17.51843897699374,RMSE_Last_Known_TVT,Difficult
a0e92ed6_,1266,6446,1549,4897,0.7596959354638535,12894.0,17790.0,4896.0,11561.63,11966.64,405.0100000000002,11956.48,11933.27,11966.1,32.82999999999993,8.046146224427998,-23.209999999999127,63.979191490128166,8.659967043907507,58.63098079244983,0.4998978966714315,11549.45,12181.95,632.5,68.18616113744075,19.994955315224104,4.206969647312583,29382,1.0,541.6669887769551,1.057614866244044,-6.512021497391941,-88.39782299755844,-77.19866604614933,-110.93682029499143,541.6669887769551,6.195658566469325,7.383372714278008,88.39782299755844,77.19866604614933,110.93682029499143,598.777316808518,8.114542367589692,8.634602334653026,99.67260188840484,86.77966036099232,121.3027166105913,8.114542367589692,RMSE_Last_Known_TVT,Moderate
a15bc102_,4269,5124,1888,3236,0.6315378610460578,12036.0,15271.0,3235.0,10082.0,10954.02,872.0200000000004,10944.61,10943.34,10950.75,7.4099999999998545,2.046738782595105,3.859999999998763,86.40108314113753,7.133217285391069,44.6580109074382,0.5633498145859085,10069.45,11136.45,1067.0,98.85843757320217,38.012337015613966,12.457354432064633,19416,1.0,1291.6466375306695,-1.5694035846719938,-24.62076722048773,-38.37855137945286,-34.15235388478504,-77.89671805336619,1291.6466375306695,1.6936372064274734,24.620778083131476,38.37855137945286,34.15235388478504,77.89671805336619,1445.290243050884,2.578928597930721,28.68632523096149,44.555402024830094,39.67929826126268,86.7512264268057,2.578928597930721,RMSE_Last_Known_TVT,Easy
a247e7cf_,1498,7237,1563,5674,0.7840265303302474,11940.0,17613.0,5673.0,10374.23,10976.45,602.2200000000012,10976.45,10966.48,10981.51,15.030000000000655,3.87056653125934,-3.2000000000007276,111.27707269201298,15.74985623247486,96.64916277191828,0.5667959111737751,10362.13,11110.62,748.4900000000016,104.52809078771696,30.858072599925393,6.748981904296016,34044,1.0,943.3680538852248,1.6343637645406004,30.00936376531205,33.13716904504861,31.768409382826388,103.78609400028535,943.3680538852248,3.435512865703316,30.0299876637876,33.13716904504861,31.772459317555008,103.78609400028535,1078.4086161188736,4.201165296490171,35.84693551140623,39.447082889499434,37.87135500871689,115.76071397599158,4.201165296490171,RMSE_Last_Known_TVT,Easy
a2e8e7f6_,1245,5812,1052,4760,0.8189951823812801,11534.0,16293.0,4759.0,10271.78,10779.97,508.1899999999987,10775.26,10759.18,10794.84,35.659999999999854,10.478822773557841,19.11999999999898,83.9783865698484,14.444223566806075,99.23568541689505,0.4808823529411765,10259.65,10881.6,621.9500000000007,73.58349397590361,24.626425088135456,10.394892593944789,28560,1.0,1154.3208185954577,2.161886554621943,-77.47665890134101,-73.54429859389657,-75.971095918349,63.5144458121908,1154.3208185954577,8.83529831932774,77.47666508927068,73.54508975816425,75.97127803280823,63.5144458121908,1258.0420160538426,10.698430341162505,95.06286047779115,90.5509760573177,93.33509059457508,68.91876158521032,10.698430341162505,RMSE_Last_Known_TVT,Moderate
a3518960_,5137,6992,2025,4967,0.710383295194508,13452.0,18418.0,4966.0,11054.62,12147.93,1093.3099999999995,12147.37,12134.61,12157.93,23.31999999999971,5.223697516623136,10.55999999999949,58.8663440601757,7.808077395195307,39.49791548125334,0.0376484799677874,11042.15,12325.65,1283.5,83.61551878528324,23.438922271040724,24.749174725107544,29802,1.0,640.7732400525382,4.810205355345926,8.423296265257887,-9.246417506930237,-6.19931205161256,-115.59681758699267,640.7732400525382,6.006992148178344,8.550062083198933,11.49590778235578,9.468083173189761,115.59681758699267,715.4641225699817,7.100675858286987,9.629183467465886,14.730305845659062,11.668356528453,128.25173447388443,7.100675858286987,RMSE_Last_Known_TVT,Moderate
a3f71395_,1543,7040,1497,5543,0.7873579545454545,13844.0,19386.0,5542.0,12223.17,12775.59,552.4200000000001,12773.56,12751.12,12789.45,38.32999999999993,11.358364044985223,-9.06999999999789,76.11812624170452,15.139707761438064,118.55782026374098,0.07865776655240844,12210.95,12981.95,771.0,80.43730395333765,25.78686968418692,4.319177711633131,33258,1.0,971.2783591919351,9.93482229839372,-22.657177700348342,2.5205331895068674,-1.9731306427798876,-209.68260691372498,971.2783591919351,13.610257983041308,27.20528305873038,11.696353304109754,13.866527102847627,209.68260691372498,1098.88956409855,15.089395383508826,34.01206616629001,13.790527262690583,15.452652566883975,235.51468636955963,13.790527262690583,RMSE_Linear_Extrapolation_100,Moderate
a4719920_,1439,7495,1611,5884,0.7850567044696465,12811.0,18694.0,5883.0,10885.18,11440.43,555.25,11440.05,11427.9,11453.070000000002,25.17000000000189,6.597535182452634,6.950000000000728,87.55990462745382,11.703332849926646,77.29677944704355,0.6442895989123045,10872.95,11591.95,719.0,74.63275886031967,28.314476577006506,12.92714576713415,35304,1.0,675.6101169516089,-2.8980081577167214,-36.0680081581865,-1.7720362105281398,-26.16530587663689,112.66909379634589,675.6101169516089,6.296006118287062,36.840122427993414,5.793881236318107,27.3010732274995,112.66909379634589,758.271410343999,7.205451003735877,43.02423565395772,6.506071601486215,31.72961705647048,124.9210048752242,6.506071601486215,RMSE_Linear_Extrapolation_100,Moderate
a48640d9_,2087,6586,2054,4532,0.6881263285757668,13871.0,18402.0,4531.0,11718.31,12512.43,794.1200000000008,12509.75,12509.75,12537.15,27.399999999999636,5.655868274243105,2.959999999999127,90.74797934879955,12.435517611330333,69.71824781687238,0.13879082082965577,11705.95,12748.95,1043.0,85.43093435553425,24.33702265786585,5.317044993265299,27192,1.0,591.3859428867594,-20.87411297440437,-38.45665842934359,-70.74568120125709,-70.82635811255015,93.59865879736799,591.3859428867594,20.87411297440437,38.45665842934359,70.74568120125709,70.82635811255015,93.59865879736799,612.6548052074901,21.626612771414322,40.68897854950453,77.35557829146612,77.44792898774762,96.17850794828645,21.626612771414322,RMSE_Last_Known_TVT,Difficult
a4cdbb0f_,1391,6759,1555,5204,0.7699363811214677,12064.0,17267.0,5203.0,10427.84,10976.93,549.0900000000001,10964.9,10944.44,10985.85,41.409999999999854,11.119292892389534,-4.9099999999980355,110.05324118484512,15.255769707600859,104.82794888988164,0.037855495772482706,10415.63,11110.62,694.9900000000016,102.44875629043854,30.671304571790337,7.604484894406582,31224,1.0,823.1440958379237,0.8414642582623622,-15.246717559748323,-59.77078416659153,-18.01650693024154,-116.15629654713982,823.1440958379237,9.041502690238257,17.329186919017168,59.77078416659153,19.56300564255737,116.15629654713982,938.9839535028124,11.150021440885437,22.77180136572873,72.1631382237142,25.613743868576776,131.1064664107528,11.150021440885437,RMSE_Last_Known_TVT,Moderate
a4f989c2_,1503,7024,1639,5385,0.7666571753986332,12133.0,17517.0,5384.0,10572.9,11170.570000000002,597.6700000000019,11170.570000000002,11150.34,11172.06,21.719999999999345,5.308519239229524,-8.6200000000008,121.3681696963742,20.750913668117235,424.0421716337051,0.0479108635097493,10560.53,11311.5,750.9699999999993,103.94197604790418,43.6846038721516,17.42619364847002,32310,1.0,1106.8122126083756,9.15071494893361,67.09101797933971,54.82942457984178,69.61228277615713,93.90036114590295,1106.8122126083756,9.295052924792236,67.09101921734651,54.83042328227468,69.61228277615713,93.90036114590295,1238.7273411126648,10.578786672639087,75.33280051806247,61.245533819463155,78.23262265592484,104.47902329980126,10.578786672639087,RMSE_Last_Known_TVT,Moderate
a5aa7973_,2013,6449,1833,4616,0.7157698868041557,12113.0,16728.0,4615.0,10128.56,10960.5,831.9400000000005,10953.87,10930.93,10966.38,35.44999999999891,11.334853968448362,-22.31000000000131,107.66655082098332,14.182180519440106,115.93249238498956,0.4016464471403813,10116.45,11122.45,1006.0,132.07353204172878,49.88574749141211,24.406981220745465,27696,1.0,1180.86318311651,8.48812391681175,17.722123916705687,37.22960690510862,24.532891743898787,-123.7610618822524,1180.86318311651,12.101347487002037,19.951511265072625,37.59632283727374,25.96962648563346,123.7610618822524,1295.2989807710258,14.159778554983863,24.137032350001917,46.2308104742749,31.782206930900767,134.3730598340302,14.159778554983863,RMSE_Last_Known_TVT,Moderate
a5e6f7dc_,1697,7331,1682,5649,0.7705633610694311,12258.0,17906.0,5648.0,10702.26,11406.63,704.369999999999,11402.85,11386.04,11406.02,19.979999999999563,4.898477396853476,-13.200000000000728,90.40489694214872,12.184125808659253,89.80064135738138,0.5186758718357232,10689.87,11537.41,847.539999999999,88.16834413671184,33.68365247786268,2.2365528054368866,33894,1.0,1848.7569268049306,4.042531421490742,-33.96655948797031,-25.58428526018022,-11.909053212432202,165.87752108922243,1848.7569268049306,4.85630731102859,35.72287033943699,27.616673515893694,14.474109092837738,165.87752108922243,2070.7102920019424,6.350818327780091,41.52179413359485,31.96326983269609,16.66917449855585,184.71586236318683,6.350818327780091,RMSE_Last_Known_TVT,Easy
a612d5a0_,1811,7160,1831,5329,0.7442737430167597,12133.0,17461.0,5328.0,10418.89,11145.740000000002,726.8500000000022,11145.740000000002,11145.78,11173.11,27.329999999999927,6.283398677073658,15.929999999998472,118.3992271890052,18.525927461903436,126.5094443074841,0.047100769375117285,10406.55,11311.5,904.9500000000007,116.03372722252898,48.3437251982601,2.3654999664762215,31974,1.0,571.0715570833607,-18.203146931880703,79.67503488611362,73.71672495526335,75.83392149570427,74.09607057568935,571.0715570833607,18.203146931880703,79.70319886025231,73.77535447743881,75.88003544648122,74.09607057568935,649.1264719100002,19.256901319606147,96.34428038450412,89.49614876945317,91.92898953102655,83.57051316661526,19.256901319606147,RMSE_Last_Known_TVT,Difficult
